,author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,txt_lower_rm_nonalpha,txt_tokenized,txt_nostp,lemmatized,stemmed,cleaned,polarity
368,305647292,Mix_311,True,92,288,6197,2,2012-08-03 10:53:07+00:00, ,231341925872062466,en,0,0,0,0,Twitter Web Client,"what a run in the EUR/USD 125 pips already  from the 121.5 battle and 100 from the NYSE close, think its #overdone and they're just padding",what a run in the eurusd 125 pips already  from the 1215 battle and 100 from the nyse close think its  and theyre just padding,"['what', 'a', 'run', 'in', 'the', 'eurusd', '125', 'pips', 'already', 'from', 'the', '1215', 'battle', 'and', '100', 'from', 'the', 'nyse', 'close', 'think', 'its', 'and', 'theyre', 'just', 'padding']","['run', 'eurusd', '125', 'pips', 'already', '1215', 'battle', '100', 'nyse', 'close', 'think', 'theyre', 'padding']","['run', 'eurusd', '125', 'pip', 'already', '1215', 'battle', '100', 'nyse', 'close', 'think', 'theyre', 'padding']","['run', 'eurusd', '125', 'pip', 'alreadi', '1215', 'battl', '100', 'nyse', 'close', 'think', 'theyr', 'pad']",run eurusd 125 pip alreadi 1215 battl 100 nyse close think theyr pad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
369,36045940,jamielesinski,True,986,94,11209,40,2012-08-03 10:51:00+00:00, ,231341391920386048,en,0,0,0,0,TweetDeck,"As we approach lunch, GBP/EUR sits at 1.2698. GBP/USD 1.5588 and GBP/AUD 1.48. I'm using EUR, USD &amp; AUD as my risk indicators (not EUR/USD)",as we approach lunch gbpeur sits at 12698 gbpusd 15588 and gbpaud 148 im using eur usd amp aud as my risk indicators not eurusd,"['as', 'we', 'approach', 'lunch', 'gbpeur', 'sits', 'at', '12698', 'gbpusd', '15588', 'and', 'gbpaud', '148', 'im', 'using', 'eur', 'usd', 'amp', 'aud', 'as', 'my', 'risk', 'indicators', 'not', 'eurusd']","['approach', 'lunch', 'gbpeur', 'sits', '12698', 'gbpusd', '15588', 'gbpaud', '148', 'im', 'using', 'eur', 'usd', 'amp', 'aud', 'risk', 'indicators', 'eurusd']","['approach', 'lunch', 'gbpeur', 'sits', '12698', 'gbpusd', '15588', 'gbpaud', '148', 'im', 'using', 'eur', 'usd', 'amp', 'aud', 'risk', 'indicator', 'eurusd']","['approach', 'lunch', 'gbpeur', 'sit', '12698', 'gbpusd', '15588', 'gbpaud', '148', 'im', 'use', 'eur', 'usd', 'amp', 'aud', 'risk', 'indic', 'eurusd']",approach lunch gbpeur sit 12698 gbpusd 15588 gbpaud 148 use eur usd amp aud risk indic eurusd,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.2732}"
370,414259284,Tickmill,True,34156,125,25635,161,2012-08-03 08:12:48+00:00, ,231301580710879232,en,0,0,0,0,Twitter Web Client,#EUR/USD Multiple large vanilla expires may well limit today's range-Largest seen 1.2150 and 1.2200. #USD #FX #li,usd multiple large vanilla expires may well limit todays rangelargest seen 12150 and 12200   ,"['usd', 'multiple', 'large', 'vanilla', 'expires', 'may', 'well', 'limit', 'todays', 'rangelargest', 'seen', '12150', 'and', '12200']","['usd', 'multiple', 'large', 'vanilla', 'expires', 'may', 'well', 'limit', 'todays', 'rangelargest', 'seen', '12150', '12200']","['usd', 'multiple', 'large', 'vanilla', 'expires', 'may', 'well', 'limit', 'today', 'rangelargest', 'seen', '12150', '12200']","['usd', 'multipl', 'larg', 'vanilla', 'expir', 'may', 'well', 'limit', 'today', 'rangelargest', 'seen', '12150', '12200']",usd multipl larg vanilla expir may well limit today rangelargest seen 12150 12200,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}"
371,414259284,Tickmill,True,34156,125,25635,161,2012-08-03 08:12:05+00:00, ,231301400167084033,en,0,0,0,0,Twitter Web Client,"Asian reserve manager unloads euros into #EUR/USD short-covering
Prop and macros among buyers.Lots of small-ticket trades #USD #FX #li",asian reserve manager unloads euros into usd shortcoveringprop and macros among buyerslots of smallticket trades   ,"['asian', 'reserve', 'manager', 'unloads', 'euros', 'into', 'usd', 'shortcoveringprop', 'and', 'macros', 'among', 'buyerslots', 'of', 'smallticket', 'trades']","['asian', 'reserve', 'manager', 'unloads', 'euros', 'usd', 'shortcoveringprop', 'macros', 'among', 'buyerslots', 'smallticket', 'trades']","['asian', 'reserve', 'manager', 'unloads', 'euro', 'usd', 'shortcoveringprop', 'macro', 'among', 'buyerslots', 'smallticket', 'trade']","['asian', 'reserv', 'manag', 'unload', 'euro', 'usd', 'shortcoveringprop', 'macro', 'among', 'buyerslot', 'smallticket', 'trade']",asian reserv manag unload euro usd shortcoveringprop macro among buyerslot smallticket trade,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
372,540926175,khurramamalik,False,3859,13,9259,52,2012-08-03 07:46:09+00:00, ,231294874454994944,en,0,0,0,0,Twitter for BlackBerry®,"USD ▲5% against PKR, ▲6% against EUR, and ▼2% against JPY",usd 5 against pkr 6 against eur and 2 against jpy,"['usd', '5', 'against', 'pkr', '6', 'against', 'eur', 'and', '2', 'against', 'jpy']","['usd', '5', 'pkr', '6', 'eur', '2', 'jpy']","['usd', '5', 'pkr', '6', 'eur', '2', 'jpy']","['usd', '5', 'pkr', '6', 'eur', '2', 'jpi']",usd pkr eur jpi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
373,16611846,bertheymans,False,1594,117,9728,166,2012-08-03 07:14:14+00:00, ,231286841918246913,nl,0,0,1,0,Twitter Web Client,"@maartenhendrikx vooral niet verkopen, zeker nu niet want het algemene klimaat in EUR and USD land is slecht dr Draghi zijn gesmodder", vooral niet verkopen zeker nu niet want het algemene klimaat in eur and usd land is slecht dr draghi zijn gesmodder,"['vooral', 'niet', 'verkopen', 'zeker', 'nu', 'niet', 'want', 'het', 'algemene', 'klimaat', 'in', 'eur', 'and', 'usd', 'land', 'is', 'slecht', 'dr', 'draghi', 'zijn', 'gesmodder']","['vooral', 'niet', 'verkopen', 'zeker', 'nu', 'niet', 'want', 'het', 'algemene', 'klimaat', 'eur', 'usd', 'land', 'slecht', 'dr', 'draghi', 'zijn', 'gesmodder']","['vooral', 'niet', 'verkopen', 'zeker', 'nu', 'niet', 'want', 'het', 'algemene', 'klimaat', 'eur', 'usd', 'land', 'slecht', 'dr', 'draghi', 'zijn', 'gesmodder']","['vooral', 'niet', 'verkopen', 'zeker', 'nu', 'niet', 'want', 'het', 'algemen', 'klimaat', 'eur', 'usd', 'land', 'slecht', 'dr', 'draghi', 'zijn', 'gesmodd']",vooral niet verkopen zeker niet want het algemen klimaat eur usd land slecht draghi zijn gesmodd,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}"
374,414259284,Tickmill,False,34156,125,25635,161,2012-08-03 06:57:41+00:00, ,231282677288935424,en,0,0,0,1,Twitter Web Client,"#EUR/USD Buy Orders 1.2120-30 and 1.2100. Sell Orders 1.2200-30, 1.2250 and 1.2300 3USD #FX #li",usd buy orders 1212030 and 12100 sell orders 1220030 12250 and 12300 3usd  ,"['usd', 'buy', 'orders', '1212030', 'and', '12100', 'sell', 'orders', '1220030', '12250', 'and', '12300', '3usd']","['usd', 'buy', 'orders', '1212030', '12100', 'sell', 'orders', '1220030', '12250', '12300', '3usd']","['usd', 'buy', 'order', '1212030', '12100', 'sell', 'order', '1220030', '12250', '12300', '3usd']","['usd', 'buy', 'order', '1212030', '12100', 'sell', 'order', '1220030', '12250', '12300', '3usd']",usd buy order 1212030 12100 sell order 1220030 12250 12300 3usd,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
375,590033863,SekerSecurities,False,33,112,462,0,2012-08-03 06:06:46+00:00, ,231269861018447872,en,0,0,0,0,Twitter Web Client,"Thus, on the bottom-line, CBRT by setting a higher USD:TRY and EUR:TRY parities +",thus on the bottomline cbrt by setting a higher usdtry and eurtry parities ,"['thus', 'on', 'the', 'bottomline', 'cbrt', 'by', 'setting', 'a', 'higher', 'usdtry', 'and', 'eurtry', 'parities']","['thus', 'bottomline', 'cbrt', 'setting', 'higher', 'usdtry', 'eurtry', 'parities']","['thus', 'bottomline', 'cbrt', 'setting', 'higher', 'usdtry', 'eurtry', 'parity']","['thus', 'bottomlin', 'cbrt', 'set', 'higher', 'usdtri', 'eurtri', 'pariti']",thus bottomlin cbrt set higher usdtri eurtri pariti,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
376,177397061,jimcam111,False,141,33,1621,10,2012-08-03 01:53:33+00:00, ,231206138371272704,en,0,0,1,0,Twitter Web Client,@fxkiwirob I am getting a bunch of MA signals at the moment basically USD and JPY strength against EUR and the rest, i am getting a bunch of ma signals at the moment basically usd and jpy strength against eur and the rest,"['i', 'am', 'getting', 'a', 'bunch', 'of', 'ma', 'signals', 'at', 'the', 'moment', 'basically', 'usd', 'and', 'jpy', 'strength', 'against', 'eur', 'and', 'the', 'rest']","['getting', 'bunch', 'signals', 'moment', 'basically', 'usd', 'jpy', 'strength', 'eur', 'rest']","['getting', 'bunch', 'signal', 'moment', 'basically', 'usd', 'jpy', 'strength', 'eur', 'rest']","['get', 'bunch', 'signal', 'moment', 'basic', 'usd', 'jpi', 'strength', 'eur', 'rest']",get bunch signal moment basic usd jpi strength eur rest,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}"
377,127759625,maxmckegg_TRL,False,1113,177,4718,74,2012-08-03 01:50:28+00:00, ,231205360566927360,en,0,0,0,0,TweetDeck,My downside target in EUR/USD was met yesterday and a bullish elliott wave count remains in place. Updated forecasts from TRL@clear.net.nz,my downside target in eurusd was met yesterday and a bullish elliott wave count remains in place updated forecasts from trlnetnz,"['my', 'downside', 'target', 'in', 'eurusd', 'was', 'met', 'yesterday', 'and', 'a', 'bullish', 'elliott', 'wave', 'count', 'remains', 'in', 'place', 'updated', 'forecasts', 'from', 'trlnetnz']","['downside', 'target', 'eurusd', 'met', 'yesterday', 'bullish', 'elliott', 'wave', 'count', 'remains', 'place', 'updated', 'forecasts', 'trlnetnz']","['downside', 'target', 'eurusd', 'met', 'yesterday', 'bullish', 'elliott', 'wave', 'count', 'remains', 'place', 'updated', 'forecast', 'trlnetnz']","['downsid', 'target', 'eurusd', 'met', 'yesterday', 'bullish', 'elliott', 'wave', 'count', 'remain', 'place', 'updat', 'forecast', 'trlnetnz']",downsid target eurusd met yesterday bullish elliott wave count remain place updat forecast trlnetnz,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
378,407706577,AA_Investment,False,2893,3805,1441,21,2012-08-03 01:03:52+00:00, ,231193633519464448,en,0,0,0,0,Twitter Web Client,"Successful Trades on August 2, 2012 According to the analysis of the EUR/JPY and AUD/USD trader profited on a binary options platform.",successful trades on august 2 2012 according to the analysis of the eurjpy and audusd trader profited on a binary options platform,"['successful', 'trades', 'on', 'august', '2', '2012', 'according', 'to', 'the', 'analysis', 'of', 'the', 'eurjpy', 'and', 'audusd', 'trader', 'profited', 'on', 'a', 'binary', 'options', 'platform']","['successful', 'trades', 'august', '2', '2012', 'according', 'analysis', 'eurjpy', 'audusd', 'trader', 'profited', 'binary', 'options', 'platform']","['successful', 'trade', 'august', '2', '2012', 'according', 'analysis', 'eurjpy', 'audusd', 'trader', 'profited', 'binary', 'option', 'platform']","['success', 'trade', 'august', '2', '2012', 'accord', 'analysi', 'eurjpi', 'audusd', 'trader', 'profit', 'binari', 'option', 'platform']",success trade august 2012 accord analysi eurjpi audusd trader profit binari option platform,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}"
379,117899448,ericbeebo,False,8366,2731,47557,526,2012-08-02 22:29:38+00:00, ,231154820185198592,en,0,0,0,0,Twitter for iPad,"@_CB01 indeed, and don't get me started. CitiFX claimed to exit a EUR/USD long at an absurd level (1.2340) during that illiquid move down",cb01 indeed and dont get me started citifx claimed to exit a eurusd long at an absurd level 12340 during that illiquid move down,"['cb01', 'indeed', 'and', 'dont', 'get', 'me', 'started', 'citifx', 'claimed', 'to', 'exit', 'a', 'eurusd', 'long', 'at', 'an', 'absurd', 'level', '12340', 'during', 'that', 'illiquid', 'move', 'down']","['cb01', 'indeed', 'dont', 'get', 'started', 'citifx', 'claimed', 'exit', 'eurusd', 'long', 'absurd', 'level', '12340', 'illiquid', 'move']","['cb01', 'indeed', 'dont', 'get', 'started', 'citifx', 'claimed', 'exit', 'eurusd', 'long', 'absurd', 'level', '12340', 'illiquid', 'move']","['cb01', 'inde', 'dont', 'get', 'start', 'citifx', 'claim', 'exit', 'eurusd', 'long', 'absurd', 'level', '12340', 'illiquid', 'move']",cb01 inde dont get start citifx claim exit eurusd long absurd level 12340 illiquid move,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
380,127029350,absurddreams,False,18,79,416,1,2012-08-02 21:59:07+00:00, ,231147140515237888,cs,0,0,1,1,Twitter Web Client,Не знал: New [nicknames] include Barney for USD/RUB and Betty for EUR/RUB after the fictional characters the Rubbles in The Flintstones,  new nicknames include barney for usdrub and betty for eurrub after the fictional characters the rubbles in the flintstones,"['new', 'nicknames', 'include', 'barney', 'for', 'usdrub', 'and', 'betty', 'for', 'eurrub', 'after', 'the', 'fictional', 'characters', 'the', 'rubbles', 'in', 'the', 'flintstones']","['new', 'nicknames', 'include', 'barney', 'usdrub', 'betty', 'eurrub', 'fictional', 'characters', 'rubbles', 'flintstones']","['new', 'nickname', 'include', 'barney', 'usdrub', 'betty', 'eurrub', 'fictional', 'character', 'rubble', 'flintstone']","['new', 'nicknam', 'includ', 'barney', 'usdrub', 'betti', 'eurrub', 'fiction', 'charact', 'rubbl', 'flintston']",new nicknam includ barney usdrub betti eurrub fiction charact rubbl flintston,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
381,68216208,OOBakare,False,92,93,593,2,2012-08-02 18:40:16+00:00, ,231097100094545920,en,0,0,0,0,Twitter for BlackBerry®,New support and resistance levels to watch out for ahead of NFP 1.2135 - 1.2400 $EUR/USD,new support and resistance levels to watch out for ahead of nfp 12135  12400 eurusd,"['new', 'support', 'and', 'resistance', 'levels', 'to', 'watch', 'out', 'for', 'ahead', 'of', 'nfp', '12135', '12400', 'eurusd']","['new', 'support', 'resistance', 'levels', 'watch', 'ahead', 'nfp', '12135', '12400', 'eurusd']","['new', 'support', 'resistance', 'level', 'watch', 'ahead', 'nfp', '12135', '12400', 'eurusd']","['new', 'support', 'resist', 'level', 'watch', 'ahead', 'nfp', '12135', '12400', 'eurusd']",new support resist level watch ahead nfp 12135 12400 eurusd,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
382,526340366,ralroom,False,192,647,6973,0,2012-08-02 17:43:04+00:00, ,231082705415204864,en,0,0,0,0,Seesmic twhirl,#ral in #ralroom... #EUR/USD and #GBP/USD are nearing nullification of the Draghi risk rally last Thursday, in  usd and usd are nearing nullification of the draghi risk rally last thursday,"['in', 'usd', 'and', 'usd', 'are', 'nearing', 'nullification', 'of', 'the', 'draghi', 'risk', 'rally', 'last', 'thursday']","['usd', 'usd', 'nearing', 'nullification', 'draghi', 'risk', 'rally', 'last', 'thursday']","['usd', 'usd', 'nearing', 'nullification', 'draghi', 'risk', 'rally', 'last', 'thursday']","['usd', 'usd', 'near', 'nullif', 'draghi', 'risk', 'ralli', 'last', 'thursday']",usd usd near nullif draghi risk ralli last thursday,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
383,623854852,LarsPrebon,False,57,132,605,1,2012-08-02 16:03:33+00:00, ,231057659556679680,en,0,0,0,0,Facebook,EUR/USD: We appear to be in a correction from 1.2040. 1.2170 is a key support that is former resistance and the 100% extension from 1.2389,eurusd we appear to be in a correction from 12040 12170 is a key support that is former resistance and the 100 extension from 12389,"['eurusd', 'we', 'appear', 'to', 'be', 'in', 'a', 'correction', 'from', '12040', '12170', 'is', 'a', 'key', 'support', 'that', 'is', 'former', 'resistance', 'and', 'the', '100', 'extension', 'from', '12389']","['eurusd', 'appear', 'correction', '12040', '12170', 'key', 'support', 'former', 'resistance', '100', 'extension', '12389']","['eurusd', 'appear', 'correction', '12040', '12170', 'key', 'support', 'former', 'resistance', '100', 'extension', '12389']","['eurusd', 'appear', 'correct', '12040', '12170', 'key', 'support', 'former', 'resist', '100', 'extens', '12389']",eurusd appear correct 12040 12170 key support former resist 100 extens 12389,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}"
384,106394919,modi_FX,False,23,57,308,0,2012-08-02 14:35:04+00:00, ,231035393317937152,en,0,0,0,0,Twitter Web Client,closed the short EUR/GBP position and opened a short AUD/USD position,closed the short eurgbp position and opened a short audusd position,"['closed', 'the', 'short', 'eurgbp', 'position', 'and', 'opened', 'a', 'short', 'audusd', 'position']","['closed', 'short', 'eurgbp', 'position', 'opened', 'short', 'audusd', 'position']","['closed', 'short', 'eurgbp', 'position', 'opened', 'short', 'audusd', 'position']","['close', 'short', 'eurgbp', 'posit', 'open', 'short', 'audusd', 'posit']",close short eurgbp posit open short audusd posit,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
385,551934175,roberto_afx,False,236,118,2753,9,2012-08-02 13:58:36+00:00, ,231026216721866752,en,0,0,0,0,Twitter for BlackBerry®,#EUR/USD Interest to re open some short position from 1.2280 - 1.2320.. Maybe during europe closing market and tomorrow 09.00 GMT..,usd interest to re open some short position from 12280  12320 maybe during europe closing market and tomorrow 0900 gmt,"['usd', 'interest', 'to', 're', 'open', 'some', 'short', 'position', 'from', '12280', '12320', 'maybe', 'during', 'europe', 'closing', 'market', 'and', 'tomorrow', '0900', 'gmt']","['usd', 'interest', 'open', 'short', 'position', '12280', '12320', 'maybe', 'europe', 'closing', 'market', 'tomorrow', '0900', 'gmt']","['usd', 'interest', 'open', 'short', 'position', '12280', '12320', 'maybe', 'europe', 'closing', 'market', 'tomorrow', '0900', 'gmt']","['usd', 'interest', 'open', 'short', 'posit', '12280', '12320', 'mayb', 'europ', 'close', 'market', 'tomorrow', '0900', 'gmt']",usd interest open short posit 12280 12320 mayb europ close market tomorrow 0900 gmt,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.4588}"
386,625748536,BetForex,False,73,99,734,1,2012-08-02 13:57:15+00:00, ,231025876064677888,en,0,0,0,0,Twitter Web Client,"Couldn't tweet about that move, but made good +120pips on a EUR/USD short, and now closed 3/4 of the position",couldnt tweet about that move but made good 120pips on a eurusd short and now closed 34 of the position,"['couldnt', 'tweet', 'about', 'that', 'move', 'but', 'made', 'good', '120pips', 'on', 'a', 'eurusd', 'short', 'and', 'now', 'closed', '34', 'of', 'the', 'position']","['couldnt', 'tweet', 'move', 'made', 'good', '120pips', 'eurusd', 'short', 'closed', '34', 'position']","['couldnt', 'tweet', 'move', 'made', 'good', '120pips', 'eurusd', 'short', 'closed', '34', 'position']","['couldnt', 'tweet', 'move', 'made', 'good', '120pip', 'eurusd', 'short', 'close', '34', 'posit']",couldnt tweet move made good 120pip eurusd short close posit,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
387,73156858,yinchar,False,105,132,135,0,2012-08-02 12:59:17+00:00, ,231011286450843648,en,0,0,0,0,Twitter Web Client,Cat and mouse game....#eur/usd,cat and mouse gameusd,"['cat', 'and', 'mouse', 'gameusd']","['cat', 'mouse', 'gameusd']","['cat', 'mouse', 'gameusd']","['cat', 'mous', 'gameusd']",cat mous gameusd,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
388,106394919,modi_FX,False,23,57,308,0,2012-08-02 12:45:45+00:00, ,231007880051056640,en,0,0,0,0,Twitter Web Client,closed the long EUR/USD position and opened a short EUR/GBP position,closed the long eurusd position and opened a short eurgbp position,"['closed', 'the', 'long', 'eurusd', 'position', 'and', 'opened', 'a', 'short', 'eurgbp', 'position']","['closed', 'long', 'eurusd', 'position', 'opened', 'short', 'eurgbp', 'position']","['closed', 'long', 'eurusd', 'position', 'opened', 'short', 'eurgbp', 'position']","['close', 'long', 'eurusd', 'posit', 'open', 'short', 'eurgbp', 'posit']",close long eurusd posit open short eurgbp posit,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
389,68216208,OOBakare,False,92,93,593,2,2012-08-02 12:39:41+00:00, ,231006352699428864,en,0,0,0,0,Twitter Web Client,EUR/USD took profit @ 1.2390 and out.,eurusd took profit  12390 and out,"['eurusd', 'took', 'profit', '12390', 'and', 'out']","['eurusd', 'took', 'profit', '12390']","['eurusd', 'took', 'profit', '12390']","['eurusd', 'took', 'profit', '12390']",eurusd took profit 12390,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}"
390,451210830,NononsenseJoe,False,210,0,18805,0,2012-08-02 12:38:18+00:00, ,231006008288354304,en,0,0,0,0,Twitter Web Client,"Someone look at eur/usd and tell me thats how efficient markets work, fking ridiculous (no position)",someone look at eurusd and tell me thats how efficient markets work fking ridiculous no position,"['someone', 'look', 'at', 'eurusd', 'and', 'tell', 'me', 'thats', 'how', 'efficient', 'markets', 'work', 'fking', 'ridiculous', 'no', 'position']","['someone', 'look', 'eurusd', 'tell', 'thats', 'efficient', 'markets', 'work', 'fking', 'ridiculous', 'position']","['someone', 'look', 'eurusd', 'tell', 'thats', 'efficient', 'market', 'work', 'fking', 'ridiculous', 'position']","['someon', 'look', 'eurusd', 'tell', 'that', 'effici', 'market', 'work', 'fking', 'ridicul', 'posit']",someon look eurusd tell that effici market work fking ridicul posit,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
391,117899448,ericbeebo,False,8366,2731,47557,526,2012-08-02 12:38:13+00:00, ,231005986524114944,en,0,0,0,1,Hootsuite,"Have to wait and see what the ECB's modalities will be, EUR/USD longs here may really get squeezed",have to wait and see what the ecbs modalities will be eurusd longs here may really get squeezed,"['have', 'to', 'wait', 'and', 'see', 'what', 'the', 'ecbs', 'modalities', 'will', 'be', 'eurusd', 'longs', 'here', 'may', 'really', 'get', 'squeezed']","['wait', 'see', 'ecbs', 'modalities', 'eurusd', 'longs', 'may', 'really', 'get', 'squeezed']","['wait', 'see', 'ecbs', 'modality', 'eurusd', 'longs', 'may', 'really', 'get', 'squeezed']","['wait', 'see', 'ecb', 'modal', 'eurusd', 'long', 'may', 'realli', 'get', 'squeez']",wait see ecb modal eurusd long may realli get squeez,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
392,366554179,Don_Gronald,False,4681,8,392,18,2012-08-02 12:36:25+00:00, ,231005532822061056,en,0,0,0,0,Twitter Web Client,Closed EUR/USD and GBP/USD yesterday in profit after the FED-RUN. FED did exactly what I predicted. SUPER MARIO now drives the EUR.,closed eurusd and gbpusd yesterday in profit after the fedrun fed did exactly what i predicted super mario now drives the eur,"['closed', 'eurusd', 'and', 'gbpusd', 'yesterday', 'in', 'profit', 'after', 'the', 'fedrun', 'fed', 'did', 'exactly', 'what', 'i', 'predicted', 'super', 'mario', 'now', 'drives', 'the', 'eur']","['closed', 'eurusd', 'gbpusd', 'yesterday', 'profit', 'fedrun', 'fed', 'exactly', 'predicted', 'super', 'mario', 'drives', 'eur']","['closed', 'eurusd', 'gbpusd', 'yesterday', 'profit', 'fedrun', 'fed', 'exactly', 'predicted', 'super', 'mario', 'drive', 'eur']","['close', 'eurusd', 'gbpusd', 'yesterday', 'profit', 'fedrun', 'fed', 'exact', 'predict', 'super', 'mario', 'drive', 'eur']",close eurusd gbpusd yesterday profit fedrun fed exact predict super mario drive eur,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.7783}"
393,435609120,LuigiBissatini,False,42,0,2251,2,2012-08-02 12:27:24+00:00, ,231003265452630016,en,0,0,0,0,Twitter Web Client,"EUR/USD moving higher and approaching our SELL area around 1,2430/50 (before 1,2477 tech level)",eurusd moving higher and approaching our sell area around 1243050 before 12477 tech level,"['eurusd', 'moving', 'higher', 'and', 'approaching', 'our', 'sell', 'area', 'around', '1243050', 'before', '12477', 'tech', 'level']","['eurusd', 'moving', 'higher', 'approaching', 'sell', 'area', 'around', '1243050', '12477', 'tech', 'level']","['eurusd', 'moving', 'higher', 'approaching', 'sell', 'area', 'around', '1243050', '12477', 'tech', 'level']","['eurusd', 'move', 'higher', 'approach', 'sell', 'area', 'around', '1243050', '12477', 'tech', 'level']",eurusd move higher approach sell area around 1243050 12477 tech level,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
394,106394919,modi_FX,False,23,57,308,0,2012-08-02 10:09:55+00:00, ,230968664759885824,en,0,0,0,0,Twitter Web Client,closed the short AUD/USD and opened a long EUR/USD,closed the short audusd and opened a long eurusd,"['closed', 'the', 'short', 'audusd', 'and', 'opened', 'a', 'long', 'eurusd']","['closed', 'short', 'audusd', 'opened', 'long', 'eurusd']","['closed', 'short', 'audusd', 'opened', 'long', 'eurusd']","['close', 'short', 'audusd', 'open', 'long', 'eurusd']",close short audusd open long eurusd,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
395,252009435,fxcmn,False,3578,4395,91647,24,2012-08-02 08:46:04+00:00, ,230947562759262209,en,0,0,0,0,dlvr.it,Currency News &gt;&gt; EUR/USD: We appear to be in a correction from 1.2040. 1.2170 is a key support that is former resistance and the 100%...,currency news gtgt eurusd we appear to be in a correction from 12040 12170 is a key support that is former resistance and the 100,"['currency', 'news', 'gtgt', 'eurusd', 'we', 'appear', 'to', 'be', 'in', 'a', 'correction', 'from', '12040', '12170', 'is', 'a', 'key', 'support', 'that', 'is', 'former', 'resistance', 'and', 'the', '100']","['currency', 'news', 'gtgt', 'eurusd', 'appear', 'correction', '12040', '12170', 'key', 'support', 'former', 'resistance', '100']","['currency', 'news', 'gtgt', 'eurusd', 'appear', 'correction', '12040', '12170', 'key', 'support', 'former', 'resistance', '100']","['currenc', 'news', 'gtgt', 'eurusd', 'appear', 'correct', '12040', '12170', 'key', 'support', 'former', 'resist', '100']",currenc news gtgt eurusd appear correct 12040 12170 key support former resist 100,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}"
396,248402525,MaryColvard,False,3221,3778,71870,63,2012-08-02 08:46:04+00:00, ,230947562536972289,en,0,0,0,0,dlvr.it,[News Now] EUR/USD: We appear to be in a correction from 1.2040. 1.2170 is a key support that is former resistance and the 100% extension...,news now eurusd we appear to be in a correction from 12040 12170 is a key support that is former resistance and the 100 extension,"['news', 'now', 'eurusd', 'we', 'appear', 'to', 'be', 'in', 'a', 'correction', 'from', '12040', '12170', 'is', 'a', 'key', 'support', 'that', 'is', 'former', 'resistance', 'and', 'the', '100', 'extension']","['news', 'eurusd', 'appear', 'correction', '12040', '12170', 'key', 'support', 'former', 'resistance', '100', 'extension']","['news', 'eurusd', 'appear', 'correction', '12040', '12170', 'key', 'support', 'former', 'resistance', '100', 'extension']","['news', 'eurusd', 'appear', 'correct', '12040', '12170', 'key', 'support', 'former', 'resist', '100', 'extens']",news eurusd appear correct 12040 12170 key support former resist 100 extens,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}"
